Label,Type,tokenized_Transcript,Prediction
1,B,yogyakarta cultural hub know rich heritage ancient temple traditional art explore majestic temple borobudur prambanan marvel intricate stone carving spiritual significance unesco world heritage site learn art batik make local workshop gain insight indonesia century old textile tradition craftsmanship,0.0
1,B,raja ampat remote archipelago know unparalleled biodiversity pristine coral reef offer world class diving snorkeling experience explore underwater wonderland misool island swam alongside colorful reef fish graceful manta ray majestic sea turtle mesmerize kaleidoscope color marine life,0.0
1,B,bromo tengger semeru national park haven adventure seeker nature lover tower volcano vast savannah lunar like landscape witness sunrise mount bromo watch light illuminate mist cover caldera create surreal ethereal atmosphere,0.0
1,B,gili island tropical paradise palm fringe beach crystal clear water vibrant coral reef offer tranquil escape hustle bustle everyday life snorkeling colorful fish turtle pristine water surround island feel like swim marine paradise,0.0
1,B,banda island hidden gem heart banda sea know rich history stunning scenery vibrant marine life explore colorful coral garden underwater pinnacle gunung api encounter kaleidoscope marine creature vibrant reef fish majestic manta ray,0.0
1,B,toraja land unique tradition ancient ritual stunning landscape offer glimpse indonesia cultural diversity spiritual heritage witness elaborate funeral ceremony traditional dance perform torajan people immerse rich tapestry cultural heritage belief,0.0
1,B,lake toba tranquil oasis nestle highland north sumatra serene water verdant landscape rich cultural heritage explore charming village traditional batak architecture shore lake learn fascinating history custom batak people,0.0
1,B,trip ve experience rome beautiful city world mixture modernity tradition visit like um unforgettable city need know word italian enjoy trip learn keyword phrase fun restaurant near major tourist destination fix price well avoid restaurant find restaurant away tourist attraction high quality mail,0.0
1,B,trip ve london good city planet like destination continue come dynamic historic um tip use hop hop bus oyester card use normal bus cheap umbrella trust weather report rain come anytime,0.0
1,B,trip ve sydney opera house sydney opera house iconic like shine close like inside impressive outside view harbor spectacular tend performance blow away talent,0.0
1,B,trip ve machu picchu peru like hide treasure mountain like room preserve amazing build city modern tool like altitude challenge time watch llamas excited feel sense peace wonder explore ancient temple terrace um journey long worth moment special place heart,0.0
1,B,trip ve muchu picchu peru muchu picchu like magical city mountain walk ancient ruin fascinating view surround peak like breeath take like big beautiful bit hike totally worth forget camera need visit destination history buff,0.0
1,B,ve washington monument hear like good ve disappointed life like look like pass resemblance overall skip expensive terrible monument sculptor like mount rushmore far well,0.0
1,B,trip ve statue liberty new york see statue liberty close dream come true ve see magazine label notebook time see person symbol freedom democracy take ferry ride liberty island fun great view skyline,1.0
1,B,trip ve grand canyon arizona united states nature master piece know showcase power errosion million year sun rise sunset truly unforgettable camping star near canyon room remarkable experience,0.0
1,B,trip ve dubai ve spoil good way hotel great room spend spot pool service marvelous foot restaurant weird delicious definitely return,0.0
1,B,trip ve bali bali good beach time see black sand beach like find black sand beach bali gorgeous clip resort yes need carefull cross road traffic crazy think lot research go bali,0.0
1,B,trip ve collosuem rome italy collosuem like step time huge take guide tour learn gladiator battle take place architecture impressive stop take picture angle,1.0
1,B,step ve paris magical new exciting ve time time return sure stay new different city spend trip explore bring bill finish restaurant cafe consider rude pushy need ask pack small okay billing old stair small narrow fit citizen large luggage,0.0
1,B,trip ve eiffel tower paris france eiffel tower look stunning go view amazing paris tower like tall shiny visit paris um landmark symbol romance history visitor experience,0.0
